lng,lat,name
8.2518299 , 50.0635790 ,"McDonalds"
8.2385098 , 50.0819790 ,"McDonalds"
7.5927099 , 50.3575490 ,"McDonalds"
7.5762599 , 50.3804790 ,"McDonalds"
7.5260399 , 50.5657490 ,"McDonalds"
7.1528999 , 50.6859989 ,"McDonalds"
7.1315499 , 50.7344890 ,"McDonalds"
7.1021998 , 50.7351190 ,"McDonalds"
6.1174699 , 50.7907290 ,"McDonalds"
6.4825699 , 50.8056890 ,"McDonalds"
6.9914698 , 50.8112889 ,"McDonalds"
6.2462999 , 50.8228590 ,"McDonalds"
6.9135498 , 50.8455690 ,"McDonalds"
6.6821398 , 50.8969289 ,"McDonalds"
7.0535399 , 50.9117289 ,"McDonalds"
6.8508898 , 50.9193090 ,"McDonalds"
6.9425398 , 50.9283990 ,"McDonalds"
6.9535898 , 50.9364489 ,"McDonalds"
6.9395798 , 50.9367089 ,"McDonalds"
6.9562399 , 50.9374989 ,"McDonalds"
7.2974398 , 50.9427871 ,"McDonalds"
6.9168499 , 50.9501490 ,"McDonalds"
6.9014899 , 50.9573090 ,"McDonalds"
7.0064098 , 50.9608890 ,"McDonalds"
6.9544498 , 50.9610890 ,"McDonalds"
7.0034399 , 51.0388989 ,"McDonalds"
6.3083999 , 51.0762489 ,"McDonalds"
6.9071498 , 51.1158790 ,"McDonalds"
7.0036498 , 51.1614490 ,"McDonalds"
6.4429799 , 51.1657782 ,"McDonalds"
7.2413998 , 51.1812090 ,"McDonalds"
6.4360098 , 51.1941390 ,"McDonalds"
6.6877198 , 51.2008589 ,"McDonalds"
7.1984098 , 51.2697487 ,"McDonalds"
6.5685598 , 51.3265590 ,"McDonalds"
7.4043398 , 51.3410373 ,"McDonalds"
7.6759899 , 51.3856489 ,"McDonalds"
6.8773299 , 51.4004289 ,"McDonalds"
6.7078299 , 51.4189590 ,"McDonalds"
6.7708999 , 51.4322989 ,"McDonalds"
6.5456699 , 51.4332289 ,"McDonalds"
7.9612598 , 51.4551789 ,"McDonalds"
7.0080498 , 51.4977489 ,"McDonalds"
7.5735099 , 51.5058589 ,"McDonalds"
7.1009098 , 51.5064789 ,"McDonalds"
7.1901298 , 51.5089789 ,"McDonalds"
7.6166498 , 51.5132290 ,"McDonalds"
7.4704798 , 51.5143090 ,"McDonalds"
7.4589998 , 51.5165790 ,"McDonalds"
7.4953799 , 51.5251090 ,"McDonalds"
6.6066799 , 51.5360490 ,"McDonalds"
7.9011198 , 51.5627417 ,"McDonalds"
7.5270698 , 51.6161889 ,"McDonalds"
6.9681398 , 51.6579089 ,"McDonalds"
7.2120198 , 51.5318790 ,"McDonalds"
7.2235599 , 51.4792789 ,"McDonalds"
7.0218899 , 51.4696489 ,"McDonalds"
7.8262498 , 49.9243190 ,"McDonalds"
7.5994099 , 50.1164290 ,"McDonalds"
7.1217799 , 50.9847089 ,"McDonalds"
7.8389798 , 51.6547090 ,"McDonalds"
7.6237098 , 50.6894089 ,"McDonalds"
6.6820299 , 51.1832790 ,"McDonalds"
6.8314399 , 51.5219189 ,"McDonalds"
6.7514799 , 51.5627990 ,"McDonalds"
7.0204598 , 51.3323789 ,"McDonalds"
6.3461699 , 51.5226190 ,"McDonalds"
7.0018299 , 51.0561190 ,"McDonalds"
7.3513199 , 51.4414589 ,"McDonalds"
7.3718999 , 51.4942789 ,"McDonalds"
7.2784199 , 51.4948790 ,"McDonalds"
6.7762699 , 51.2266489 ,"McDonalds"
6.8171899 , 51.2342890 ,"McDonalds"
6.8460499 , 51.1660090 ,"McDonalds"
6.7946499 , 51.2521090 ,"McDonalds"
7.0069098 , 50.9765390 ,"McDonalds"
7.2817398 , 51.2917290 ,"McDonalds"
6.7530599 , 51.1633289 ,"McDonalds"
7.6717298 , 51.6980189 ,"McDonalds"
7.0724999 , 50.9796189 ,"McDonalds"
7.8635398 , 50.7941690 ,"McDonalds"
6.5194198 , 51.2697589 ,"McDonalds"
7.1135798 , 50.8182489 ,"McDonalds"
6.9645198 , 51.5665189 ,"McDonalds"
6.1701799 , 51.6702189 ,"McDonalds"
6.7759899 , 51.3702190 ,"McDonalds"
6.8466898 , 51.4737790 ,"McDonalds"
8.0121598 , 50.9081289 ,"McDonalds"
7.6363898 , 50.8859088 ,"McDonalds"
7.3370399 , 51.4391390 ,"McDonalds"
6.9695599 , 50.9796089 ,"McDonalds"
7.1022198 , 51.6449590 ,"McDonalds"
7.2703299 , 50.3819389 ,"McDonalds"
6.8139099 , 51.0935525 ,"McDonalds"
7.3724798 , 51.1982610 ,"McDonalds"
6.6646098 , 50.2225789 ,"McDonalds"
6.4198599 , 51.1400128 ,"McDonalds"
7.8943198 , 49.8515190 ,"McDonalds"
6.6380798 , 51.2171089 ,"McDonalds"
6.6077897 , 51.0956690 ,"McDonalds"
7.1876698 , 50.8849662 ,"McDonalds"
7.2442298 , 50.3271335 ,"McDonalds"
7.1805398 , 51.6078089 ,"McDonalds"
7.5027299 , 50.4432690 ,"McDonalds"
6.9271398 , 50.9161890 ,"McDonalds"
7.5118599 , 50.3976289 ,"McDonalds"
8.0223199 , 49.9721490 ,"McDonalds"
7.3306699 , 51.6317590 ,"McDonalds"
6.5435399 , 51.5079190 ,"McDonalds"
8.2768298 , 50.7507090 ,"McDonalds"
8.0875698 , 51.5642990 ,"McDonalds"
7.9121798 , 50.9120090 ,"McDonalds"
6.6522499 , 50.9425390 ,"McDonalds"
6.8000798 , 50.9590090 ,"McDonalds"
6.9068498 , 49.9804289 ,"McDonalds"
6.7802299 , 50.7955490 ,"McDonalds"
6.8651998 , 51.4836590 ,"McDonalds"
6.0875498 , 50.7752590 ,"McDonalds"
6.6990199 , 51.2256170 ,"McDonalds"
8.1362398 , 49.7479390 ,"McDonalds"
6.2613729 , 50.5782055 ,"McDonalds"
6.5405998 , 51.3474789 ,"McDonalds"
6.2116799 , 51.3275690 ,"McDonalds"
6.6770098 , 50.8669989 ,"McDonalds"
8.2802998 , 50.6739489 ,"McDonalds"
7.4073499 , 49.7391790 ,"McDonalds"
7.7807999 , 51.2627289 ,"McDonalds"
8.2874398 , 50.0190090 ,"McDonalds"
6.1535598 , 50.8053390 ,"McDonalds"
7.5727698 , 51.0145590 ,"McDonalds"
6.4501598 , 51.1947889 ,"McDonalds"
7.7499399 , 50.4832689 ,"McDonalds"
6.4153499 , 51.3777188 ,"McDonalds"
7.2749798 , 50.6851389 ,"McDonalds"
6.8810198 , 51.4919290 ,"McDonalds"
7.5368898 , 49.9807290 ,"McDonalds"
7.6730599 , 51.5689189 ,"McDonalds"
6.5084898 , 50.7810889 ,"McDonalds"
8.2539698 , 50.2169590 ,"McDonalds"
7.8383099 , 50.9985175 ,"McDonalds"
6.0769599 , 50.8348490 ,"McDonalds"
6.7646099 , 51.2784090 ,"McDonalds"
7.1101899 , 50.5462589 ,"McDonalds"
7.0240098 , 51.4369090 ,"McDonalds"
7.1272599 , 51.5943489 ,"McDonalds"
7.8512898 , 50.4490532 ,"McDonalds"
6.9982299 , 51.4613990 ,"McDonalds"
8.2445698 , 50.0713889 ,"McDonalds"
6.6646999 , 51.6627589 ,"McDonalds"
6.9352098 , 51.5110789 ,"McDonalds"
6.5644598 , 51.3332989 ,"McDonalds"
6.1202999 , 50.8256289 ,"McDonalds"
7.0146798 , 51.0267489 ,"McDonalds"
6.8312298 , 51.2975090 ,"McDonalds"
7.0736899 , 51.5217290 ,"McDonalds"
7.1499798 , 51.2550089 ,"McDonalds"
7.0413499 , 51.2055590 ,"McDonalds"
7.1491799 , 51.4742690 ,"McDonalds"
8.0374698 , 50.3724690 ,"McDonalds"
7.0198998 , 51.2787290 ,"McDonalds"
8.0322098 , 51.1474489 ,"McDonalds"
6.9591899 , 50.9433489 ,"McDonalds"
7.6084299 , 51.2388090 ,"McDonalds"
7.0147198 , 51.4573690 ,"McDonalds"
7.0735398 , 50.9028089 ,"McDonalds"
6.7927498 , 51.2202990 ,"McDonalds"
8.0267398 , 50.9596889 ,"McDonalds"
6.8659999 , 51.3507289 ,"McDonalds"
7.2019299 , 51.6156490 ,"McDonalds"
7.0559398 , 50.6340190 ,"McDonalds"
6.9564999 , 50.9419389 ,"McDonalds"
6.9629898 , 51.7539889 ,"McDonalds"
7.9975999 , 51.3375289 ,"McDonalds"
6.9511599 , 51.2530789 ,"McDonalds"
7.5487098 , 51.3705989 ,"McDonalds"
7.2127798 , 51.2348589 ,"McDonalds"
7.4405599 , 51.3865990 ,"McDonalds"
6.9744998 , 50.9406390 ,"McDonalds"
6.8833099 , 51.4589589 ,"McDonalds"
8.2703099 , 49.9715090 ,"McDonalds"
7.4232999 , 50.4351990 ,"McDonalds"
8.2717398 , 49.9986590 ,"McDonalds"
8.0111897 , 50.8573290 ,"McDonalds"
6.2170799 , 51.0530789 ,"McDonalds"
7.7531098 , 51.4505389 ,"McDonalds"
6.9972299 , 50.9219489 ,"McDonalds"
7.4951298 , 51.5036790 ,"McDonalds"
7.2275399 , 50.6306690 ,"McDonalds"
7.5612098 , 51.4542490 ,"McDonalds"
8.0916499 , 50.3814290 ,"McDonalds"
6.9745799 , 51.4843289 ,"McDonalds"
6.6568099 , 49.7715190 ,"McDonalds"
7.6935499 , 51.5377890 ,"McDonalds"
6.9026599 , 50.8920890 ,"McDonalds"
6.2216099 , 50.7791889 ,"McDonalds"
6.9214598 , 51.1895989 ,"McDonalds"
7.0293799 , 50.7143990 ,"McDonalds"
6.1371299 , 50.9198190 ,"McDonalds"
7.1474198 , 51.2592390 ,"McDonalds"
8.2944098 , 50.4812590 ,"McDonalds"
6.5754099 , 50.5498188 ,"McDonalds"
6.8057299 , 50.6514489 ,"McDonalds"
6.9634299 , 50.6256190 ,"McDonalds"
6.9768998 , 50.7632090 ,"McDonalds"
7.0747898 , 50.7422790 ,"McDonalds"
7.0975998 , 50.7330590 ,"McDonalds"
7.0980898 , 50.7361290 ,"McDonalds"
7.1015499 , 50.7377289 ,"McDonalds"
7.1674498 , 50.6782489 ,"McDonalds"
7.1748599 , 50.7926890 ,"McDonalds"
7.2857599 , 50.7737790 ,"McDonalds"
7.3146998 , 51.2985190 ,"McDonalds"
7.0182699 , 50.9494590 ,"McDonalds"
6.8775698 , 50.9379790 ,"McDonalds"
7.6598798 , 51.6173890 ,"McDonalds"
8.2790399 , 51.3492790 ,"McDonalds"
6.9520898 , 50.9389888 ,"McDonalds"
7.9657398 , 51.6959189 ,"McDonalds"
7.0062999 , 51.4578789 ,"McDonalds"
6.8233999 , 51.2173190 ,"McDonalds"
6.7757699 , 51.2087589 ,"McDonalds"
6.7563099 , 51.2071690 ,"McDonalds"
6.7839898 , 51.2189490 ,"McDonalds"
6.7880898 , 51.2281090 ,"McDonalds"
7.3762699 , 51.1213489 ,"McDonalds"
6.9881298 , 51.0321590 ,"McDonalds"
6.7958799 , 51.1228689 ,"McDonalds"
6.7698999 , 51.4961389 ,"McDonalds"
7.0766699 , 51.5517489 ,"McDonalds"
6.3990699 , 51.2527489 ,"McDonalds"
7.1746998 , 51.3990057 ,"McDonalds"
7.2172599 , 51.5443090 ,"McDonalds"
7.0839299 , 51.4452289 ,"McDonalds"
8.0635598 , 50.5990089 ,"McDonalds"
7.0380498 , 51.5867989 ,"McDonalds"
6.4841998 , 51.2238389 ,"McDonalds"
7.4602698 , 51.5460389 ,"McDonalds"
7.1569899 , 51.2767890 ,"McDonalds"
6.8867499 , 51.4925289 ,"McDonalds"
7.3129898 , 50.7679189 ,"McDonalds"
7.3664598 , 51.4936189 ,"McDonalds"
7.1282999 , 51.2506290 ,"McDonalds"
6.5910498 , 51.3281290 ,"McDonalds"
6.6261199 , 51.6561488 ,"McDonalds"
6.7727298 , 51.4301089 ,"McDonalds"
7.0133998 , 51.4519977 ,"McDonalds"
6.4761598 , 51.3151590 ,"McDonalds"
6.2750898 , 50.8926853 ,"McDonalds"
6.8784898 , 51.1620390 ,"McDonalds"
7.2437899 , 51.2647956 ,"McDonalds"
6.9943399 , 50.9431176 ,"McDonalds"
7.1994299 , 51.1370073 ,"McDonalds"
6.1343399 , 51.2123463 ,"McDonalds"
7.2704099 , 51.4685073 ,"McDonalds"
6.5315698 , 51.1030513 ,"McDonalds"
6.8323199 , 50.9147666 ,"McDonalds"
6.8519599 , 50.7481393 ,"McDonalds"
7.3101799 , 51.5613790 ,"McDonalds"
7.1078199 , 51.5033829 ,"McDonalds"
7.2457698 , 51.5975116 ,"McDonalds"
6.4598599 , 50.8342833 ,"McDonalds"
6.8440699 , 50.9812094 ,"McDonalds"
6.1009199 , 51.0655031 ,"McDonalds"
6.1258599 , 50.9621875 ,"McDonalds"
7.6452999 , 51.2138290 ,"McDonalds"
7.8644098 , 49.8433690 ,"McDonalds"
8.0219698 , 49.6684518 ,"McDonalds"
7.0689599 , 51.5658831 ,"McDonalds"
7.4790898 , 50.5813944 ,"McDonalds"
6.0902999 , 50.7680413 ,"McDonalds"
6.6344698 , 51.4587562 ,"McDonalds"
7.1861999 , 51.7275776 ,"McDonalds"
7.4723699 , 51.3588855 ,"McDonalds"
7.4612898 , 51.3621888 ,"McDonalds"
7.5701398 , 50.4261333 ,"McDonalds"
8.2294399 , 49.9694248 ,"McDonalds"
7.5748899 , 51.7251160 ,"McDonalds"
7.2211898 , 51.2743026 ,"McDonalds"
7.4705099 , 51.5288150 ,"McDonalds"
6.5423698 , 51.4278951 ,"McDonalds"
6.8470399 , 51.4735920 ,"McDonalds"
8.2528098 , 50.2956266 ,"McDonalds"
8.2347198 , 50.2999323 ,"McDonalds"
7.9359398 , 49.9248219 ,"McDonalds"
6.1531499 , 50.7598624 ,"McDonalds"
8.4822798 , 49.5939790 ,"McDonalds"
9.9522898 , 49.7988890 ,"McDonalds"
8.6464398 , 49.8519790 ,"McDonalds"
8.6542398 , 49.8709690 ,"McDonalds"
8.8492898 , 49.9093690 ,"McDonalds"
9.7714298 , 49.9561790 ,"McDonalds"
8.4298998 , 49.9847790 ,"McDonalds"
8.8007098 , 50.0202150 ,"McDonalds"
8.5994198 , 50.1357589 ,"McDonalds"
8.9826399 , 50.4321190 ,"McDonalds"
9.6829498 , 50.5541689 ,"McDonalds"
8.6771598 , 50.5850890 ,"McDonalds"
9.3976898 , 50.6425290 ,"McDonalds"
9.2776698 , 51.1203089 ,"McDonalds"
9.4514097 , 51.3080236 ,"McDonalds"
9.4946798 , 51.3150255 ,"McDonalds"
9.9315698 , 51.5529689 ,"McDonalds"
9.9896698 , 51.6927905 ,"McDonalds"
8.7504198 , 51.7172389 ,"McDonalds"
8.7794298 , 51.0601490 ,"McDonalds"
9.4680998 , 51.2022790 ,"McDonalds"
8.6062699 , 50.1000390 ,"McDonalds"
8.7429998 , 50.1232390 ,"McDonalds"
8.5347799 , 50.1630699 ,"McDonalds"
9.7199897 , 50.8616089 ,"McDonalds"
8.6629599 , 50.1077597 ,"McDonalds"
10.0181598 , 51.1970089 ,"McDonalds"
8.7039198 , 50.0308390 ,"McDonalds"
8.6788598 , 50.1140990 ,"McDonalds"
9.2412198 , 50.7337371 ,"McDonalds"
10.1766198 , 51.0063890 ,"McDonalds"
9.7532498 , 50.6889790 ,"McDonalds"
8.5310098 , 51.2005889 ,"McDonalds"
8.5152598 , 51.5988090 ,"McDonalds"
9.9408198 , 49.7684390 ,"McDonalds"
9.0060898 , 49.6877590 ,"McDonalds"
9.6461898 , 51.4281988 ,"McDonalds"
9.5325198 , 50.3871889 ,"McDonalds"
8.6491198 , 50.5377190 ,"McDonalds"
9.0479798 , 50.0892089 ,"McDonalds"
8.7423299 , 50.1907590 ,"McDonalds"
8.3618198 , 49.6498690 ,"McDonalds"
8.7463999 , 50.1394790 ,"McDonalds"
9.1337497 , 50.2028990 ,"McDonalds"
9.5710098 , 50.8325090 ,"McDonalds"
10.4691498 , 49.7686090 ,"McDonalds"
9.7914098 , 50.9627089 ,"McDonalds"
9.2897298 , 50.2503890 ,"McDonalds"
8.5762298 , 51.4063389 ,"McDonalds"
10.2931498 , 50.9936689 ,"McDonalds"
9.5874198 , 49.7709790 ,"McDonalds"
8.4822698 , 49.8351690 ,"McDonalds"
8.7170498 , 50.0476190 ,"McDonalds"
8.5790998 , 49.9837990 ,"McDonalds"
8.3437697 , 51.6512590 ,"McDonalds"
8.5893699 , 51.6665989 ,"McDonalds"
8.3487299 , 51.6709289 ,"McDonalds"
8.6807298 , 50.4361290 ,"McDonalds"
8.6889899 , 50.5725690 ,"McDonalds"
8.4700199 , 50.5509490 ,"McDonalds"
10.2080598 , 50.0486089 ,"McDonalds"
9.1645898 , 49.9882690 ,"McDonalds"
10.1464498 , 49.7397290 ,"McDonalds"
9.4206498 , 51.0296290 ,"McDonalds"
8.7652198 , 51.7307789 ,"McDonalds"
8.3408998 , 51.4673390 ,"McDonalds"
8.6987998 , 50.0499590 ,"McDonalds"
10.2383798 , 51.7327089 ,"McDonalds"
8.6855798 , 50.0997489 ,"McDonalds"
10.1174398 , 50.0030690 ,"McDonalds"
8.3702599 , 50.0582690 ,"McDonalds"
8.4343898 , 50.0089090 ,"McDonalds"
8.7338898 , 50.1070290 ,"McDonalds"
8.6246498 , 49.6439790 ,"McDonalds"
8.3557598 , 49.8468790 ,"McDonalds"
8.6338398 , 49.8870390 ,"McDonalds"
9.5849698 , 50.0018090 ,"McDonalds"
10.2390498 , 51.5163190 ,"McDonalds"
8.9172098 , 50.1322890 ,"McDonalds"
8.7240398 , 51.7055389 ,"McDonalds"
9.9343198 , 51.5369990 ,"McDonalds"
8.6393398 , 49.8714890 ,"McDonalds"
9.2211698 , 50.0058989 ,"McDonalds"
9.6676698 , 49.6221689 ,"McDonalds"
8.9292298 , 50.1158590 ,"McDonalds"
8.6731398 , 49.9635190 ,"McDonalds"
8.5802798 , 50.2235289 ,"McDonalds"
9.7477697 , 51.1981589 ,"McDonalds"
10.0770798 , 50.1866590 ,"McDonalds"
8.8222098 , 50.5979190 ,"McDonalds"
8.6831499 , 50.1320789 ,"McDonalds"
10.2257298 , 50.3327689 ,"McDonalds"
9.6756998 , 50.5435990 ,"McDonalds"
9.9310598 , 49.7945890 ,"McDonalds"
9.9873498 , 49.7974989 ,"McDonalds"
8.6328299 , 50.1580490 ,"McDonalds"
8.5371998 , 50.5389789 ,"McDonalds"
8.8598398 , 51.2802589 ,"McDonalds"
8.6931098 , 50.3001590 ,"McDonalds"
9.4651898 , 51.3546089 ,"McDonalds"
8.6093599 , 49.9009590 ,"McDonalds"
10.4531498 , 51.2226290 ,"McDonalds"
8.6860898 , 50.1151789 ,"McDonalds"
8.6970398 , 50.1381490 ,"McDonalds"
8.7451598 , 50.0844873 ,"McDonalds"
10.4115898 , 50.5898589 ,"McDonalds"
8.8607798 , 50.1305290 ,"McDonalds"
8.6525098 , 50.1901090 ,"McDonalds"
8.5978098 , 49.6723389 ,"McDonalds"
9.0076898 , 51.4885190 ,"McDonalds"
9.0160998 , 51.7202890 ,"McDonalds"
10.0761998 , 49.6646452 ,"McDonalds"
8.3774998 , 49.9762590 ,"McDonalds"
10.4682698 , 50.7155190 ,"McDonalds"
9.2638398 , 49.7070290 ,"McDonalds"
8.9322798 , 50.1418989 ,"McDonalds"
8.3622698 , 49.6259390 ,"McDonalds"
9.0717898 , 49.9938090 ,"McDonalds"
9.1722098 , 49.9654289 ,"McDonalds"
8.9134598 , 49.8723890 ,"McDonalds"
9.8898298 , 51.5277390 ,"McDonalds"
8.4806199 , 50.5840890 ,"McDonalds"
8.7714198 , 51.7038289 ,"McDonalds"
9.5252598 , 51.2718789 ,"McDonalds"
9.7300598 , 50.5526890 ,"McDonalds"
8.7742298 , 50.8191989 ,"McDonalds"
8.7685698 , 50.8321689 ,"McDonalds"
8.9295299 , 50.3296588 ,"McDonalds"
8.5029699 , 50.5641390 ,"McDonalds"
9.0078398 , 50.1820229 ,"McDonalds"
8.5155997 , 50.3077715 ,"McDonalds"
8.3942598 , 51.0527889 ,"McDonalds"
9.5424998 , 51.3099817 ,"McDonalds"
9.4469598 , 51.3128150 ,"McDonalds"
9.1426498 , 49.9802153 ,"McDonalds"
9.9361098 , 49.8013486 ,"McDonalds"
9.3966698 , 50.6426453 ,"McDonalds"
8.7608898 , 50.3319872 ,"McDonalds"
10.2330598 , 50.0333015 ,"McDonalds"
8.8170998 , 50.1192957 ,"McDonalds"
8.5824399 , 49.8040662 ,"McDonalds"
8.6068998 , 49.8921423 ,"McDonalds"
9.9215598 , 51.6291028 ,"McDonalds"
8.5364797 , 50.9007880 ,"McDonalds"
10.2240698 , 50.0390824 ,"McDonalds"
8.2551499 , 47.6216980 ,"McDonalds"
7.8204499 , 47.9849190 ,"McDonalds"
7.8489798 , 47.9937790 ,"McDonalds"
7.5844598 , 48.0241590 ,"McDonalds"
7.8435798 , 48.0290994 ,"McDonalds"
7.7502399 , 48.2271190 ,"McDonalds"
7.9479298 , 48.4847290 ,"McDonalds"
8.0369398 , 48.6413190 ,"McDonalds"
8.2395698 , 48.7611790 ,"McDonalds"
7.6048199 , 49.2034990 ,"McDonalds"
7.6663299 , 49.2321490 ,"McDonalds"
6.8667398 , 49.2457990 ,"McDonalds"
6.9222999 , 49.4287290 ,"McDonalds"
7.7911898 , 49.4538889 ,"McDonalds"
7.8525098 , 48.1126190 ,"McDonalds"
8.1305198 , 49.1923390 ,"McDonalds"
7.1361398 , 49.2691190 ,"McDonalds"
7.3517198 , 49.2480290 ,"McDonalds"
7.0281098 , 49.2892190 ,"McDonalds"
6.7597998 , 49.2893690 ,"McDonalds"
8.1984698 , 49.4677690 ,"McDonalds"
6.6272498 , 49.4427190 ,"McDonalds"
6.7551799 , 49.5130389 ,"McDonalds"
7.6823899 , 49.4323889 ,"McDonalds"
6.7198599 , 49.3568589 ,"McDonalds"
8.1597498 , 49.3389990 ,"McDonalds"
8.1796098 , 48.7767790 ,"McDonalds"
7.5926298 , 47.9082390 ,"McDonalds"
6.9955798 , 49.2337090 ,"McDonalds"
7.7061799 , 49.4462390 ,"McDonalds"
8.2064798 , 47.9183690 ,"McDonalds"
7.8417098 , 47.9975279 ,"McDonalds"
6.9907898 , 49.2396290 ,"McDonalds"
6.7841299 , 49.2857090 ,"McDonalds"
7.6040098 , 47.8071090 ,"McDonalds"
8.1873797 , 49.5550390 ,"McDonalds"
7.1576899 , 49.4625990 ,"McDonalds"
7.5961199 , 49.2143190 ,"McDonalds"
7.6548998 , 47.6066790 ,"McDonalds"
7.8129599 , 48.5769590 ,"McDonalds"
7.9300898 , 47.5544090 ,"McDonalds"
8.0106299 , 49.1025990 ,"McDonalds"
7.9429398 , 48.4719389 ,"McDonalds"
8.2572799 , 49.3774990 ,"McDonalds"
8.2955298 , 48.8225290 ,"McDonalds"
7.1741599 , 49.3436408 ,"McDonalds"
7.8616799 , 48.3377090 ,"McDonalds"
8.2227499 , 48.8655690 ,"McDonalds"
6.9641499 , 49.2093790 ,"McDonalds"
7.0238599 , 49.2268590 ,"McDonalds"
8.2909798 , 49.0410390 ,"McDonalds"
7.7081698 , 47.9231590 ,"McDonalds"
6.8958099 , 49.4102581 ,"McDonalds"
7.5954598 , 47.5955897 ,"McDonalds"
7.5623898 , 49.4202312 ,"McDonalds"
7.7963798 , 47.5762238 ,"McDonalds"
9.4867498 , 47.6591992 ,"McDonalds"
8.5130499 , 47.9609790 ,"McDonalds"
8.7856498 , 47.9654990 ,"McDonalds"
8.4656499 , 48.0692391 ,"McDonalds"
9.2039798 , 48.0863390 ,"McDonalds"
9.0258198 , 48.2222590 ,"McDonalds"
9.9845498 , 48.3994590 ,"McDonalds"
9.9650898 , 48.4006190 ,"McDonalds"
8.9513798 , 48.4798090 ,"McDonalds"
10.4479098 , 48.5747186 ,"McDonalds"
9.4304898 , 48.6442890 ,"McDonalds"
9.1956098 , 48.6769190 ,"McDonalds"
9.6854798 , 48.6962090 ,"McDonalds"
9.1733898 , 48.7734890 ,"McDonalds"
9.1773899 , 48.7756390 ,"McDonalds"
9.5720398 , 48.8088790 ,"McDonalds"
9.1892798 , 48.8960089 ,"McDonalds"
9.4385997 , 48.9325992 ,"McDonalds"
9.3087898 , 49.1432290 ,"McDonalds"
9.2210298 , 49.1454790 ,"McDonalds"
10.0683098 , 49.1818457 ,"McDonalds"
8.6956698 , 49.2749390 ,"McDonalds"
8.4906398 , 49.4608090 ,"McDonalds"
9.2316098 , 48.8414290 ,"McDonalds"
9.2260598 , 49.1783590 ,"McDonalds"
8.7293999 , 48.5450190 ,"McDonalds"
10.2866298 , 47.5185645 ,"McDonalds"
8.6766698 , 49.4037590 ,"McDonalds"
8.6925999 , 49.4081790 ,"McDonalds"
10.0828198 , 48.5008690 ,"McDonalds"
9.9473898 , 48.4658490 ,"McDonalds"
8.4358298 , 48.4623790 ,"McDonalds"
9.0309698 , 48.7033690 ,"McDonalds"
8.7763398 , 48.9198690 ,"McDonalds"
9.0184199 , 48.7848190 ,"McDonalds"
9.2547198 , 48.7634690 ,"McDonalds"
9.7661098 , 48.7899689 ,"McDonalds"
9.7901698 , 48.6459189 ,"McDonalds"
10.1663498 , 48.6910990 ,"McDonalds"
9.7583298 , 48.5142290 ,"McDonalds"
9.1808198 , 48.7836590 ,"McDonalds"
9.5780398 , 47.6645290 ,"McDonalds"
10.0480598 , 49.1426998 ,"McDonalds"
9.1905598 , 48.6903890 ,"McDonalds"
9.2669898 , 49.0582290 ,"McDonalds"
9.3086698 , 48.7128590 ,"McDonalds"
9.1156698 , 49.3375890 ,"McDonalds"
8.9995598 , 48.7052549 ,"McDonalds"
8.6645999 , 49.5487990 ,"McDonalds"
9.1865598 , 47.7750822 ,"McDonalds"
8.8517798 , 48.2621590 ,"McDonalds"
9.1351598 , 48.9530689 ,"McDonalds"
8.5287099 , 48.0317190 ,"McDonalds"
9.3665398 , 48.6773790 ,"McDonalds"
8.4729298 , 49.4970890 ,"McDonalds"
10.0338198 , 47.6893027 ,"McDonalds"
9.8241998 , 47.6979890 ,"McDonalds"
9.7168898 , 48.2893290 ,"McDonalds"
9.7629998 , 49.4954590 ,"McDonalds"
9.2239898 , 49.1256390 ,"McDonalds"
8.4735398 , 49.4846163 ,"McDonalds"
8.4695098 , 49.4795990 ,"McDonalds"
8.4683798 , 49.4903189 ,"McDonalds"
10.0765698 , 48.8274897 ,"McDonalds"
8.6823698 , 49.3974390 ,"McDonalds"
8.6543198 , 48.9043589 ,"McDonalds"
8.3998897 , 48.9938202 ,"McDonalds"
8.5728198 , 49.5274790 ,"McDonalds"
10.3291797 , 49.0678090 ,"McDonalds"
9.3847198 , 48.8719290 ,"McDonalds"
8.5741798 , 48.1694790 ,"McDonalds"
9.6931598 , 49.1030975 ,"McDonalds"
8.6889298 , 49.0381290 ,"McDonalds"
8.6966399 , 48.4579190 ,"McDonalds"
9.8763398 , 48.2159290 ,"McDonalds"
8.7604798 , 48.7083690 ,"McDonalds"
8.8931098 , 49.2424889 ,"McDonalds"
9.1738098 , 48.8212090 ,"McDonalds"
10.4835798 , 48.8542490 ,"McDonalds"
10.4399297 , 48.4119252 ,"McDonalds"
8.3526898 , 49.5462790 ,"McDonalds"
9.6784098 , 49.2891590 ,"McDonalds"
9.1496298 , 48.9222889 ,"McDonalds"
10.0356298 , 48.3312790 ,"McDonalds"
8.7932099 , 47.8559389 ,"McDonalds"
10.1672698 , 48.0008082 ,"McDonalds"
9.0700398 , 49.2113790 ,"McDonalds"
8.5434298 , 49.4109290 ,"McDonalds"
10.3286098 , 47.7361654 ,"McDonalds"
10.1169497 , 48.2854990 ,"McDonalds"
9.8019498 , 48.0843190 ,"McDonalds"
9.2267598 , 48.4746390 ,"McDonalds"
9.8642398 , 47.5941626 ,"McDonalds"
9.4723198 , 48.4160590 ,"McDonalds"
10.2471998 , 49.1720390 ,"McDonalds"
9.4876398 , 49.2040490 ,"McDonalds"
10.0381898 , 47.8797190 ,"McDonalds"
